timestamp,device_id,temperature,vibration,power_usage
2026-03-13T05:41:38.891306,Device-001,26.46,0.77,47.9
2026-03-13T05:41:38.891306,Device-002,22.76,1.18,44.9
2026-03-13T05:41:38.891306,Device-002,22.62,1.85,49.95
2026-03-13T05:41:38.891306,Device-005,50.57,0.84,48.26
2026-03-13T05:41:38.891306,Device-003,50.58,0.35,27.8
2026-03-13T05:41:38.891306,Device-003,22.8,1.49,41.11
2026-03-13T05:41:38.891306,Device-002,22.98,1.91,34.05
2026-03-13T05:41:38.891306,Device-004,51.86,1.77,29.72
2026-03-13T05:41:38.891306,Device-005,20.45,1.83,25.48
2026-03-13T05:41:38.891306,Device-005,45.13,1.8,41.39
2026-03-13T05:41:38.891306,Device-001,48.85,0.18,17.44
2026-03-13T05:41:38.891306,Device-005,42.85,0.72,43.06
2026-03-13T05:41:38.891306,Device-003,44.92,1.56,36.4
2026-03-13T05:41:38.891306,Device-002,54.63,0.27,15.09
2026-03-13T05:41:38.891306,Device-002,51.09,1.41,18.27
2026-03-13T05:41:38.891306,Device-001,54.58,0.97,41.17
2026-03-13T05:41:38.891306,Device-004,58.55,0.98,10.24
2026-03-13T05:41:38.891306,Device-005,59.64,1.8,29.71
2026-03-13T05:41:38.891306,Device-004,44.43,1.29,27.78
2026-03-13T05:41:38.892307,Device-001,24.35,0.26,32.45
2026-03-13T05:41:38.892307,Device-003,58.87,0.94,13.98
2026-03-13T05:41:38.892307,Device-003,47.67,0.53,18.73
2026-03-13T05:41:38.892307,Device-001,41.46,1.67,47.59
2026-03-13T05:41:38.892307,Device-005,51.39,0.47,22.02
2026-03-13T05:41:38.892307,Device-004,23.0,0.79,14.32
2026-03-13T05:41:38.892307,Device-001,41.13,0.26,30.36
2026-03-13T05:41:38.892307,Device-005,40.77,0.78,29.14
2026-03-13T05:41:38.892307,Device-005,47.18,1.42,15.72
2026-03-13T05:41:38.892307,Device-004,55.99,0.97,11.58
2026-03-13T05:41:38.892307,Device-003,49.44,1.08,34.42
2026-03-13T05:41:38.892307,Device-005,33.47,0.55,22.97
2026-03-13T05:41:38.892307,Device-002,22.53,1.59,13.91
2026-03-13T05:41:38.892307,Device-001,47.97,1.84,47.58
2026-03-13T05:41:38.892307,Device-001,35.23,0.28,30.44
2026-03-13T05:41:38.892307,Device-003,34.45,0.39,44.85
2026-03-13T05:41:38.892307,Device-002,51.54,1.2,42.73
2026-03-13T05:41:38.892307,Device-004,51.91,0.54,45.8
2026-03-13T05:41:38.892307,Device-003,34.69,0.16,17.81
2026-03-13T05:41:38.892307,Device-002,53.98,0.94,29.66
2026-03-13T05:41:38.892307,Device-001,41.1,1.59,31.7
2026-03-13T05:41:38.892307,Device-004,30.26,0.85,48.78
2026-03-13T05:41:38.892307,Device-002,55.32,1.51,28.39
2026-03-13T05:41:38.892307,Device-001,20.28,1.1,42.7
2026-03-13T05:41:38.892307,Device-005,48.59,0.35,13.37
2026-03-13T05:41:38.892307,Device-001,41.57,0.48,39.71
2026-03-13T05:41:38.892307,Device-001,55.03,1.71,30.23
2026-03-13T05:41:38.892307,Device-001,23.31,0.33,23.06
2026-03-13T05:41:38.892307,Device-004,24.76,0.14,49.99
2026-03-13T05:41:38.892307,Device-004,41.1,1.64,43.4
2026-03-13T05:41:38.892307,Device-005,34.04,0.14,13.56
2026-03-13T05:41:38.892307,Device-001,23.51,0.9,20.14
2026-03-13T05:41:38.892307,Device-003,38.48,0.97,26.23
2026-03-13T05:41:38.892307,Device-001,40.98,1.66,20.3
2026-03-13T05:41:38.892307,Device-003,38.09,1.13,22.41
2026-03-13T05:41:38.892307,Device-005,55.18,0.21,34.7
2026-03-13T05:41:38.892307,Device-002,52.69,0.46,20.26
2026-03-13T05:41:38.892307,Device-005,36.18,0.9,38.03
2026-03-13T05:41:38.892307,Device-002,38.05,1.63,22.44
2026-03-13T05:41:38.892307,Device-003,28.96,1.87,28.73
2026-03-13T05:41:38.892307,Device-002,26.8,1.15,31.94
2026-03-13T05:41:38.892307,Device-001,50.71,0.69,23.76
2026-03-13T05:41:38.892307,Device-002,22.7,1.88,19.27
2026-03-13T05:41:38.892307,Device-003,24.67,1.37,26.64
2026-03-13T05:41:38.892307,Device-005,49.44,1.66,19.09
2026-03-13T05:41:38.892307,Device-004,47.25,1.53,32.25
2026-03-13T05:41:38.892307,Device-002,26.42,0.68,36.24
2026-03-13T05:41:38.892307,Device-003,36.37,1.6,11.98
2026-03-13T05:41:38.892307,Device-005,55.31,1.05,28.42
2026-03-13T05:41:38.892307,Device-001,52.65,0.34,35.95
2026-03-13T05:41:38.892307,Device-004,59.62,0.58,21.15
2026-03-13T05:41:38.892307,Device-005,51.88,0.78,30.97
2026-03-13T05:41:38.892307,Device-005,48.49,1.08,29.38
2026-03-13T05:41:38.892307,Device-003,25.09,0.72,26.82
2026-03-13T05:41:38.892307,Device-004,32.25,0.63,16.93
2026-03-13T05:41:38.892307,Device-003,37.79,0.72,12.74
2026-03-13T05:41:38.892307,Device-001,47.94,0.8,23.96
2026-03-13T05:41:38.892307,Device-005,48.53,1.59,39.26
2026-03-13T05:41:38.892307,Device-002,27.0,1.66,13.31
2026-03-13T05:41:38.892307,Device-002,30.45,1.53,36.06
2026-03-13T05:41:38.892307,Device-003,57.55,1.93,23.68
2026-03-13T05:41:38.892307,Device-004,24.13,0.25,23.79
2026-03-13T05:41:38.892307,Device-003,20.83,0.52,36.06
2026-03-13T05:41:38.892307,Device-004,40.1,0.31,36.47
2026-03-13T05:41:38.892307,Device-003,39.38,1.93,15.03
2026-03-13T05:41:38.892307,Device-003,49.22,0.1,16.52
2026-03-13T05:41:38.892307,Device-004,41.12,1.54,47.44
2026-03-13T05:41:38.892307,Device-005,31.91,1.39,37.27
2026-03-13T05:41:38.892307,Device-005,24.78,1.09,14.66
2026-03-13T05:41:38.892307,Device-003,39.09,0.75,40.51
2026-03-13T05:41:38.892307,Device-002,38.62,1.11,29.39
2026-03-13T05:41:38.892307,Device-004,36.73,0.78,16.64
2026-03-13T05:41:38.892307,Device-005,45.19,0.86,49.1
2026-03-13T05:41:38.892307,Device-002,40.95,0.33,36.04
2026-03-13T05:41:38.892307,Device-002,43.93,1.3,46.78
2026-03-13T05:41:38.892307,Device-005,46.78,1.66,38.9
2026-03-13T05:41:38.892307,Device-002,52.17,1.43,33.43
2026-03-13T05:41:38.893301,Device-003,41.61,0.84,32.61
2026-03-13T05:41:38.893301,Device-003,36.45,0.23,39.87
2026-03-13T05:41:38.893301,Device-002,36.29,0.84,47.16
2026-03-13T05:41:38.893301,Device-003,38.24,0.76,32.84
2026-03-13T05:41:38.893301,Device-005,48.41,1.07,46.86
2026-03-13T05:41:38.893301,Device-001,35.96,1.85,38.07
2026-03-13T05:41:38.893301,Device-001,43.36,0.82,21.34
2026-03-13T05:41:38.893301,Device-005,45.25,0.26,11.26
2026-03-13T05:41:38.893301,Device-003,36.56,1.37,33.39
2026-03-13T05:41:38.893301,Device-002,22.79,1.09,39.96
2026-03-13T05:41:38.893301,Device-002,21.11,0.14,48.09
2026-03-13T05:41:38.893301,Device-002,47.2,0.87,22.31
2026-03-13T05:41:38.893301,Device-004,31.79,0.56,33.09
2026-03-13T05:41:38.893301,Device-003,26.43,1.59,25.81
2026-03-13T05:41:38.893301,Device-004,48.35,1.82,41.92
2026-03-13T05:41:38.893301,Device-005,38.7,1.25,34.44
2026-03-13T05:41:38.893301,Device-002,38.81,0.47,22.23
2026-03-13T05:41:38.893301,Device-004,24.35,1.76,28.91
2026-03-13T05:41:38.893301,Device-005,45.33,1.49,21.39
2026-03-13T05:41:38.893301,Device-001,40.32,1.94,31.68
2026-03-13T05:41:38.893301,Device-002,28.49,0.64,14.31
2026-03-13T05:41:38.893301,Device-003,39.8,1.64,14.13
2026-03-13T05:41:38.893301,Device-005,45.43,1.38,43.94
2026-03-13T05:41:38.893301,Device-004,27.01,1.5,36.79
2026-03-13T05:41:38.893301,Device-003,56.78,1.36,27.67
2026-03-13T05:41:38.893301,Device-001,46.21,1.57,32.45
2026-03-13T05:41:38.893301,Device-005,40.57,1.0,20.64
2026-03-13T05:41:38.893301,Device-002,47.32,0.91,27.23
2026-03-13T05:41:38.893301,Device-004,30.5,1.48,42.42
2026-03-13T05:41:38.893301,Device-003,22.4,0.58,42.29
2026-03-13T05:41:38.893301,Device-002,21.25,0.56,23.13
2026-03-13T05:41:38.893301,Device-002,20.44,0.64,42.0
2026-03-13T05:41:38.893301,Device-002,53.26,1.18,41.12
2026-03-13T05:41:38.893301,Device-001,53.06,1.59,10.86
2026-03-13T05:41:38.893301,Device-001,51.54,1.71,34.82
2026-03-13T05:41:38.893301,Device-004,31.2,0.44,41.31
2026-03-13T05:41:38.893301,Device-004,52.03,0.79,33.73
2026-03-13T05:41:38.893301,Device-004,37.17,0.4,24.98
2026-03-13T05:41:38.893301,Device-005,22.37,1.04,36.1
2026-03-13T05:41:38.893301,Device-002,51.41,0.45,30.65
2026-03-13T05:41:38.893301,Device-003,39.12,0.33,41.3
2026-03-13T05:41:38.893301,Device-003,33.93,0.49,21.34
2026-03-13T05:41:38.893301,Device-001,32.13,1.15,38.16
2026-03-13T05:41:38.893301,Device-003,25.07,0.86,46.65
2026-03-13T05:41:38.893301,Device-003,57.06,1.15,22.75
2026-03-13T05:41:38.893301,Device-005,57.88,1.6,41.67
2026-03-13T05:41:38.893301,Device-004,56.91,0.96,14.41
2026-03-13T05:41:38.893301,Device-003,47.71,1.29,43.55
2026-03-13T05:41:38.893301,Device-003,29.77,0.94,15.14
2026-03-13T05:41:38.893301,Device-003,54.69,0.95,25.57
2026-03-13T05:41:38.893301,Device-005,45.09,1.28,47.42
2026-03-13T05:41:38.893301,Device-003,20.59,1.23,18.38
2026-03-13T05:41:38.893301,Device-001,29.74,0.7,32.94
2026-03-13T05:41:38.893301,Device-004,55.43,0.32,11.53
2026-03-13T05:41:38.893301,Device-003,52.24,1.38,26.86
2026-03-13T05:41:38.893301,Device-001,45.79,0.93,18.25
2026-03-13T05:41:38.893301,Device-003,55.86,0.85,39.65
2026-03-13T05:41:38.893301,Device-003,32.83,1.26,26.42
2026-03-13T05:41:38.893301,Device-002,38.63,0.52,28.65
2026-03-13T05:41:38.893301,Device-004,25.64,1.66,38.49
2026-03-13T05:41:38.893301,Device-003,57.81,0.54,37.29
2026-03-13T05:41:38.893301,Device-003,28.93,1.0,30.36
2026-03-13T05:41:38.893301,Device-002,27.07,1.41,49.22
2026-03-13T05:41:38.893301,Device-005,58.07,1.5,27.58
2026-03-13T05:41:38.893301,Device-005,30.0,0.19,32.4
2026-03-13T05:41:38.893301,Device-004,51.62,1.72,38.23
2026-03-13T05:41:38.893301,Device-002,41.18,0.82,12.65
2026-03-13T05:41:38.893301,Device-001,25.74,1.39,25.82
2026-03-13T05:41:38.893301,Device-001,23.46,1.21,25.77
2026-03-13T05:41:38.893301,Device-004,48.34,0.54,35.07
2026-03-13T05:41:38.893301,Device-002,35.44,1.33,16.62
2026-03-13T05:41:38.893301,Device-005,51.23,0.11,37.83
2026-03-13T05:41:38.893301,Device-001,36.9,1.2,22.24
2026-03-13T05:41:38.893301,Device-003,20.59,1.05,36.6
2026-03-13T05:41:38.893301,Device-004,59.64,1.05,13.98
2026-03-13T05:41:38.893301,Device-001,49.96,1.56,24.21
2026-03-13T05:41:38.893301,Device-002,49.52,1.71,44.01
2026-03-13T05:41:38.893301,Device-002,51.48,0.58,45.24
2026-03-13T05:41:38.893301,Device-001,58.56,0.54,18.25
2026-03-13T05:41:38.893301,Device-004,40.87,1.68,33.15
2026-03-13T05:41:38.893301,Device-003,33.22,1.37,24.15
2026-03-13T05:41:38.893301,Device-001,30.1,0.42,11.23
2026-03-13T05:41:38.893301,Device-001,46.93,1.39,40.68
2026-03-13T05:41:38.894303,Device-005,40.73,1.41,27.13
2026-03-13T05:41:38.894303,Device-005,55.24,0.19,10.04
2026-03-13T05:41:38.894303,Device-002,21.82,1.57,24.76
2026-03-13T05:41:38.894303,Device-003,35.86,0.14,29.41
2026-03-13T05:41:38.894303,Device-005,36.09,0.99,19.12
2026-03-13T05:41:38.894303,Device-002,41.68,1.02,44.48
2026-03-13T05:41:38.894303,Device-002,48.13,1.05,46.29
2026-03-13T05:41:38.894303,Device-001,37.83,1.77,45.67
2026-03-13T05:41:38.894303,Device-005,30.22,1.0,40.42
2026-03-13T05:41:38.894303,Device-001,44.26,1.57,34.75
2026-03-13T05:41:38.894303,Device-004,55.57,0.5,15.5
2026-03-13T05:41:38.894303,Device-001,34.6,0.29,12.73
2026-03-13T05:41:38.894303,Device-004,37.51,0.16,10.9
2026-03-13T05:41:38.894303,Device-004,55.02,1.4,13.33
2026-03-13T05:41:38.894303,Device-001,59.34,1.6,32.41
2026-03-13T05:41:38.894303,Device-003,45.64,1.53,35.23
2026-03-13T05:41:38.894303,Device-005,49.76,1.35,37.05
2026-03-13T05:41:38.894303,Device-001,43.39,0.79,17.75
2026-03-13T05:41:38.894303,Device-005,43.97,1.24,48.36
2026-03-13T05:41:38.894303,Device-002,47.78,1.99,21.8
2026-03-13T05:41:38.894303,Device-003,55.81,0.94,19.77
2026-03-13T05:41:38.894303,Device-003,53.53,0.43,15.12
2026-03-13T05:41:38.894303,Device-005,50.01,1.66,25.6
2026-03-13T05:41:38.894303,Device-001,52.66,1.4,28.08
2026-03-13T05:41:38.894303,Device-001,57.34,1.93,40.29
2026-03-13T05:41:38.894303,Device-004,47.92,0.19,26.58
2026-03-13T05:41:38.894303,Device-002,34.27,0.82,30.72
2026-03-13T05:41:38.894303,Device-004,43.93,1.5,39.91
2026-03-13T05:41:38.894303,Device-001,59.89,1.68,26.4
2026-03-13T05:41:38.894303,Device-003,36.83,0.29,42.47
2026-03-13T05:41:38.894303,Device-003,26.75,0.7,48.66
2026-03-13T05:41:38.894303,Device-001,30.35,0.76,15.1
2026-03-13T05:41:38.894303,Device-001,46.72,0.36,27.08
2026-03-13T05:41:38.894303,Device-001,39.1,0.89,28.61
2026-03-13T05:41:38.894303,Device-002,32.61,0.37,40.56
2026-03-13T05:41:38.894303,Device-005,29.77,1.31,10.78
2026-03-13T05:41:38.894303,Device-003,27.39,1.72,25.58
2026-03-13T05:41:38.894303,Device-001,39.86,1.76,34.34
2026-03-13T05:41:38.894303,Device-003,55.11,1.65,43.33
2026-03-13T05:41:38.894303,Device-005,33.67,1.88,19.22
2026-03-13T05:41:38.894303,Device-005,58.21,0.13,41.92
2026-03-13T05:41:38.894303,Device-004,33.7,0.88,27.27
2026-03-13T05:41:38.894303,Device-003,56.24,0.88,43.85
2026-03-13T05:41:38.894303,Device-005,29.9,0.34,29.78
2026-03-13T05:41:38.894303,Device-003,30.48,0.95,28.03
2026-03-13T05:41:38.894303,Device-002,36.73,1.42,40.2
2026-03-13T05:41:38.894303,Device-002,46.82,1.6,42.14
2026-03-13T05:41:38.894303,Device-004,45.02,1.35,44.01
2026-03-13T05:41:38.894303,Device-002,37.28,0.94,46.9
2026-03-13T05:41:38.894303,Device-003,27.28,0.55,32.1
2026-03-13T05:41:38.894303,Device-003,43.82,0.21,42.58
2026-03-13T05:41:38.894303,Device-005,54.97,0.47,46.05
2026-03-13T05:41:38.894303,Device-004,51.33,1.19,35.23
2026-03-13T05:41:38.894303,Device-004,49.96,0.54,47.11
2026-03-13T05:41:38.894303,Device-003,47.32,0.89,45.31
2026-03-13T05:41:38.894303,Device-002,49.22,0.34,17.12
2026-03-13T05:41:38.894303,Device-004,48.61,1.18,40.41
2026-03-13T05:41:38.894303,Device-005,30.88,0.75,14.72
2026-03-13T05:41:38.894303,Device-002,58.03,1.11,17.63
2026-03-13T05:41:38.894303,Device-002,55.24,0.36,17.62
2026-03-13T05:41:38.894303,Device-001,45.21,1.34,27.84
2026-03-13T05:41:38.894303,Device-001,23.12,1.93,31.46
2026-03-13T05:41:38.894303,Device-003,44.32,0.57,39.03
2026-03-13T05:41:38.894303,Device-003,24.08,1.81,34.42
2026-03-13T05:41:38.894303,Device-001,46.4,0.99,46.49
2026-03-13T05:41:38.894303,Device-004,48.85,0.26,30.7
2026-03-13T05:41:38.894303,Device-001,25.44,1.79,35.78
2026-03-13T05:41:38.894303,Device-002,25.22,1.96,49.82
2026-03-13T05:41:38.894303,Device-001,58.41,1.15,19.3
2026-03-13T05:41:38.894303,Device-004,22.56,0.76,35.31
2026-03-13T05:41:38.894303,Device-005,44.28,1.0,38.62
2026-03-13T05:41:38.894303,Device-003,34.86,0.57,34.31
2026-03-13T05:41:38.894303,Device-002,29.38,0.34,45.83
2026-03-13T05:41:38.894303,Device-003,25.14,1.01,31.4
2026-03-13T05:41:38.894303,Device-001,42.43,1.75,20.15
2026-03-13T05:41:38.894303,Device-002,26.22,0.13,46.15
2026-03-13T05:41:38.894303,Device-001,37.98,1.44,27.33
2026-03-13T05:41:38.894303,Device-001,57.67,1.75,46.43
2026-03-13T05:41:38.894303,Device-002,32.7,0.12,12.92
2026-03-13T05:41:38.894303,Device-001,24.54,1.76,19.15
2026-03-13T05:41:38.894303,Device-003,51.08,1.92,28.47
2026-03-13T05:41:38.894303,Device-001,36.74,0.34,27.72
2026-03-13T05:41:38.894303,Device-002,55.94,1.07,22.19
2026-03-13T05:41:38.894303,Device-005,47.08,1.87,41.54
2026-03-13T05:41:38.894303,Device-002,39.32,1.01,25.46
2026-03-13T05:41:38.894303,Device-002,50.78,1.2,12.54
2026-03-13T05:41:38.894303,Device-001,50.67,0.74,20.91
2026-03-13T05:41:38.894303,Device-001,54.19,0.26,27.77
2026-03-13T05:41:38.894303,Device-003,33.69,0.48,48.66
2026-03-13T05:41:38.894303,Device-003,57.07,0.16,23.97
2026-03-13T05:41:38.894303,Device-005,43.54,1.89,13.61
2026-03-13T05:41:38.894303,Device-005,32.2,1.82,48.03
2026-03-13T05:41:38.894303,Device-005,25.53,1.2,40.02
2026-03-13T05:41:38.894303,Device-003,20.68,1.48,29.32
2026-03-13T05:41:38.894303,Device-001,26.75,0.34,19.62
2026-03-13T05:41:38.894303,Device-005,30.16,1.52,13.5
2026-03-13T05:41:38.894303,Device-002,47.85,1.95,13.01
2026-03-13T05:41:38.894303,Device-005,52.54,1.55,32.65
2026-03-13T05:41:38.894303,Device-001,59.41,0.23,11.55
2026-03-13T05:41:38.894303,Device-005,25.94,1.61,45.36
2026-03-13T05:41:38.894303,Device-002,42.43,1.9,40.19
2026-03-13T05:41:38.894303,Device-002,39.62,1.79,20.48
2026-03-13T05:41:38.894303,Device-001,32.26,0.15,42.64
2026-03-13T05:41:38.894303,Device-002,54.61,1.55,44.87
2026-03-13T05:41:38.894303,Device-005,45.09,0.24,19.93
2026-03-13T05:41:38.894303,Device-005,20.62,1.64,46.22
2026-03-13T05:41:38.894303,Device-004,52.11,1.51,15.63
2026-03-13T05:41:38.894303,Device-003,37.08,0.45,49.46
2026-03-13T05:41:38.894303,Device-004,48.95,0.26,11.22
2026-03-13T05:41:38.894303,Device-003,43.59,1.74,34.29
2026-03-13T05:41:38.894303,Device-003,45.51,1.13,35.25
2026-03-13T05:41:38.894303,Device-003,44.57,1.09,37.07
2026-03-13T05:41:38.894303,Device-001,33.06,0.43,25.07
2026-03-13T05:41:38.894303,Device-002,49.42,0.25,37.37
2026-03-13T05:41:38.895299,Device-002,30.18,1.4,18.32
2026-03-13T05:41:38.895299,Device-001,48.73,1.93,32.94
2026-03-13T05:41:38.895299,Device-002,24.36,0.89,25.46
2026-03-13T05:41:38.895299,Device-004,43.35,1.92,18.24
2026-03-13T05:41:38.895299,Device-004,33.32,0.67,17.45
2026-03-13T05:41:38.895299,Device-001,39.36,1.33,27.18
2026-03-13T05:41:38.895299,Device-004,41.73,1.51,11.25
2026-03-13T05:41:38.895299,Device-005,56.54,1.88,14.65
2026-03-13T05:41:38.895299,Device-005,34.06,0.98,36.93
2026-03-13T05:41:38.895299,Device-001,28.09,1.84,16.72
2026-03-13T05:41:38.895299,Device-003,26.82,1.59,48.11
2026-03-13T05:41:38.895299,Device-002,56.83,1.54,19.49
2026-03-13T05:41:38.895299,Device-004,32.62,0.75,30.81
2026-03-13T05:41:38.895299,Device-003,53.99,0.96,18.37
2026-03-13T05:41:38.895299,Device-005,35.95,0.23,17.25
2026-03-13T05:41:38.895299,Device-002,28.14,0.21,14.92
2026-03-13T05:41:38.895299,Device-005,21.26,0.31,21.09
2026-03-13T05:41:38.895299,Device-001,54.57,0.11,36.19
2026-03-13T05:41:38.895299,Device-005,56.37,1.51,43.81
2026-03-13T05:41:38.895299,Device-003,51.9,1.36,35.68
2026-03-13T05:41:38.895299,Device-004,50.55,0.49,28.77
2026-03-13T05:41:38.895299,Device-001,46.03,0.33,13.9
2026-03-13T05:41:38.895299,Device-005,34.0,1.39,19.68
2026-03-13T05:41:38.895299,Device-003,57.05,1.7,34.54
2026-03-13T05:41:38.895299,Device-002,27.59,1.34,15.44
2026-03-13T05:41:38.895299,Device-004,46.63,1.91,32.86
2026-03-13T05:41:38.895299,Device-001,40.84,0.23,46.83
2026-03-13T05:41:38.895299,Device-005,21.68,1.12,15.96
2026-03-13T05:41:38.895299,Device-003,59.7,1.12,28.46
2026-03-13T05:41:38.895299,Device-003,39.66,1.01,22.1
2026-03-13T05:41:38.895299,Device-005,35.69,0.39,22.72
2026-03-13T05:41:38.895299,Device-005,56.91,0.84,39.08
2026-03-13T05:41:38.895299,Device-001,44.91,0.1,12.72
2026-03-13T05:41:38.895299,Device-001,50.04,0.22,42.25
2026-03-13T05:41:38.895299,Device-003,44.11,1.93,48.51
2026-03-13T05:41:38.895299,Device-005,53.94,1.49,45.29
2026-03-13T05:41:38.895299,Device-005,38.97,1.01,27.25
2026-03-13T05:41:38.895299,Device-005,51.1,0.52,10.56
2026-03-13T05:41:38.895299,Device-002,27.75,1.57,42.36
2026-03-13T05:41:38.895299,Device-001,23.91,0.21,49.48
2026-03-13T05:41:38.895299,Device-001,37.61,1.43,22.8
2026-03-13T05:41:38.895299,Device-003,59.02,1.36,12.4
2026-03-13T05:41:38.895299,Device-001,37.33,1.04,43.36
2026-03-13T05:41:38.895299,Device-004,49.5,1.68,20.07
2026-03-13T05:41:38.895299,Device-005,33.74,0.65,36.66
2026-03-13T05:41:38.895299,Device-003,58.29,0.71,21.11
2026-03-13T05:41:38.895299,Device-005,23.63,0.35,20.38
2026-03-13T05:41:38.895299,Device-002,32.36,0.89,22.24
2026-03-13T05:41:38.895299,Device-002,50.67,1.15,16.26
2026-03-13T05:41:38.895299,Device-004,33.62,0.78,24.73
2026-03-13T05:41:38.895299,Device-003,50.8,1.0,11.17
2026-03-13T05:41:38.895299,Device-002,43.76,1.73,33.85
2026-03-13T05:41:38.895299,Device-004,20.97,1.77,27.86
2026-03-13T05:41:38.895299,Device-004,27.29,1.86,29.82
2026-03-13T05:41:38.895299,Device-005,42.35,1.6,26.83
2026-03-13T05:41:38.895299,Device-001,46.52,0.91,15.65
2026-03-13T05:41:38.895299,Device-005,44.79,0.14,48.41
2026-03-13T05:41:38.895299,Device-003,58.42,1.06,22.59
2026-03-13T05:41:38.895299,Device-001,33.41,1.32,42.37
2026-03-13T05:41:38.895299,Device-004,30.82,1.85,31.24
2026-03-13T05:41:38.895299,Device-003,22.5,1.29,22.66
2026-03-13T05:41:38.895299,Device-001,55.1,0.11,48.43
2026-03-13T05:41:38.895299,Device-001,58.52,1.51,29.23
2026-03-13T05:41:38.895299,Device-005,56.15,0.47,12.29
2026-03-13T05:41:38.895299,Device-003,59.64,0.88,46.84
2026-03-13T05:41:38.895299,Device-005,51.73,1.11,12.6
2026-03-13T05:41:38.895299,Device-003,53.13,0.54,22.63
2026-03-13T05:41:38.895299,Device-001,59.94,0.38,26.65
2026-03-13T05:41:38.895299,Device-003,33.76,0.59,33.83
2026-03-13T05:41:38.895299,Device-002,55.59,0.32,27.09
2026-03-13T05:41:38.895299,Device-003,26.79,1.61,38.56
2026-03-13T05:41:38.895299,Device-005,47.33,0.4,10.65
2026-03-13T05:41:38.895299,Device-004,25.68,0.9,38.42
2026-03-13T05:41:38.895299,Device-005,25.25,0.39,20.1
2026-03-13T05:41:38.895299,Device-002,58.35,1.89,10.71
2026-03-13T05:41:38.895299,Device-001,51.8,0.81,39.29
2026-03-13T05:41:38.895299,Device-003,54.53,0.94,40.36
2026-03-13T05:41:38.895299,Device-002,20.07,1.54,32.54
2026-03-13T05:41:38.895299,Device-005,26.39,0.4,31.02
2026-03-13T05:41:38.895299,Device-005,53.2,0.45,30.2
2026-03-13T05:41:38.895299,Device-005,23.76,0.22,13.29
2026-03-13T05:41:38.895299,Device-004,34.62,1.85,48.29
2026-03-13T05:41:38.895299,Device-005,28.18,0.75,49.89
2026-03-13T05:41:38.895299,Device-002,58.47,0.22,36.23
2026-03-13T05:41:38.895299,Device-001,36.65,0.14,38.73
2026-03-13T05:41:38.895299,Device-001,32.72,1.33,27.95
2026-03-13T05:41:38.895299,Device-004,47.82,0.15,13.04
2026-03-13T05:41:38.895299,Device-003,47.5,0.65,46.34
2026-03-13T05:41:38.895299,Device-002,34.67,1.22,28.94
2026-03-13T05:41:38.895299,Device-002,30.53,1.12,22.48
2026-03-13T05:41:38.895299,Device-003,37.68,0.38,47.4
2026-03-13T05:41:38.895299,Device-005,53.56,1.83,38.23
2026-03-13T05:41:38.895299,Device-002,56.11,0.7,47.56
2026-03-13T05:41:38.895299,Device-001,36.16,1.63,14.89
2026-03-13T05:41:38.895299,Device-004,22.21,1.27,44.95
2026-03-13T05:41:38.895299,Device-002,34.77,1.71,32.97
2026-03-13T05:41:38.895299,Device-002,29.54,0.43,45.38
2026-03-13T05:41:38.895299,Device-001,41.7,0.24,16.08
2026-03-13T05:41:38.895299,Device-005,41.93,1.4,44.6
2026-03-13T05:41:38.895299,Device-004,55.06,1.94,39.39
2026-03-13T05:41:38.895299,Device-003,25.19,1.05,10.53
2026-03-13T05:41:38.895299,Device-004,46.34,1.41,17.31
2026-03-13T05:41:38.895299,Device-002,30.78,0.55,34.74
2026-03-13T05:41:38.895299,Device-002,58.98,0.66,14.95
2026-03-13T05:41:38.895299,Device-003,28.62,1.54,23.55
2026-03-13T05:41:38.895299,Device-005,53.32,0.19,34.08
2026-03-13T05:41:38.896300,Device-003,50.07,1.19,30.49
